HORAPK;HORAN;HORA;MINUTO;SEGUNDO;HORAINGRESO;HORACIERREAGENCIA;HORAALMUERZO;HORASALIDA;HORALABORABLE;
133432;13:34:32;13;34;32;N;N;S;N;S;
133435;13:34:35;13;34;35;N;N;S;N;S;
133436;13:34:36;13;34;36;N;N;S;N;S;
133437;13:34:37;13;34;37;N;N;S;N;S;
133438;13:34:38;13;34;38;N;N;S;N;S;
133440;13:34:40;13;34;40;N;N;S;N;S;
133444;13:34:44;13;34;44;N;N;S;N;S;
133445;13:34:45;13;34;45;N;N;S;N;S;
133446;13:34:46;13;34;46;N;N;S;N;S;
133447;13:34:47;13;34;47;N;N;S;N;S;
133449;13:34:49;13;34;49;N;N;S;N;S;
133450;13:34:50;13;34;50;N;N;S;N;S;
133453;13:34:53;13;34;53;N;N;S;N;S;
133454;13:34:54;13;34;54;N;N;S;N;S;
133456;13:34:56;13;34;56;N;N;S;N;S;
133458;13:34:58;13;34;58;N;N;S;N;S;
133459;13:34:59;13;34;59;N;N;S;N;S;
133500;13:35:00;13;35;0;N;N;S;N;S;
133503;13:35:03;13;35;3;N;N;S;N;S;
133505;13:35:05;13;35;5;N;N;S;N;S;
133506;13:35:06;13;35;6;N;N;S;N;S;
133507;13:35:07;13;35;7;N;N;S;N;S;
133508;13:35:08;13;35;8;N;N;S;N;S;
133510;13:35:10;13;35;10;N;N;S;N;S;
133513;13:35:13;13;35;13;N;N;S;N;S;
133514;13:35:14;13;35;14;N;N;S;N;S;
133517;13:35:17;13;35;17;N;N;S;N;S;
133518;13:35:18;13;35;18;N;N;S;N;S;
133519;13:35:19;13;35;19;N;N;S;N;S;
133521;13:35:21;13;35;21;N;N;S;N;S;
133522;13:35:22;13;35;22;N;N;S;N;S;
133524;13:35:24;13;35;24;N;N;S;N;S;
133525;13:35:25;13;35;25;N;N;S;N;S;
133528;13:35:28;13;35;28;N;N;S;N;S;
133531;13:35:31;13;35;31;N;N;S;N;S;
133532;13:35:32;13;35;32;N;N;S;N;S;
133533;13:35:33;13;35;33;N;N;S;N;S;
133534;13:35:34;13;35;34;N;N;S;N;S;
133535;13:35:35;13;35;35;N;N;S;N;S;
133536;13:35:36;13;35;36;N;N;S;N;S;
133538;13:35:38;13;35;38;N;N;S;N;S;
133541;13:35:41;13;35;41;N;N;S;N;S;
133543;13:35:43;13;35;43;N;N;S;N;S;
133545;13:35:45;13;35;45;N;N;S;N;S;
133546;13:35:46;13;35;46;N;N;S;N;S;
133547;13:35:47;13;35;47;N;N;S;N;S;
133549;13:35:49;13;35;49;N;N;S;N;S;
133550;13:35:50;13;35;50;N;N;S;N;S;
150228;15:02:28;15;2;28;N;N;N;N;S;
150230;15:02:30;15;2;30;N;N;N;N;S;
150231;15:02:31;15;2;31;N;N;N;N;S;
150232;15:02:32;15;2;32;N;N;N;N;S;
150233;15:02:33;15;2;33;N;N;N;N;S;
150236;15:02:36;15;2;36;N;N;N;N;S;
150237;15:02:37;15;2;37;N;N;N;N;S;
150238;15:02:38;15;2;38;N;N;N;N;S;
150239;15:02:39;15;2;39;N;N;N;N;S;
150240;15:02:40;15;2;40;N;N;N;N;S;
150243;15:02:43;15;2;43;N;N;N;N;S;
150244;15:02:44;15;2;44;N;N;N;N;S;
150246;15:02:46;15;2;46;N;N;N;N;S;
150247;15:02:47;15;2;47;N;N;N;N;S;
150248;15:02:48;15;2;48;N;N;N;N;S;
150249;15:02:49;15;2;49;N;N;N;N;S;
150251;15:02:51;15;2;51;N;N;N;N;S;
150252;15:02:52;15;2;52;N;N;N;N;S;
150253;15:02:53;15;2;53;N;N;N;N;S;
150256;15:02:56;15;2;56;N;N;N;N;S;
150257;15:02:57;15;2;57;N;N;N;N;S;
150259;15:02:59;15;2;59;N;N;N;N;S;
150300;15:03:00;15;3;0;N;N;N;N;S;
150301;15:03:01;15;3;1;N;N;N;N;S;
150302;15:03:02;15;3;2;N;N;N;N;S;
150303;15:03:03;15;3;3;N;N;N;N;S;
150304;15:03:04;15;3;4;N;N;N;N;S;
150307;15:03:07;15;3;7;N;N;N;N;S;
150309;15:03:09;15;3;9;N;N;N;N;S;
150310;15:03:10;15;3;10;N;N;N;N;S;
150311;15:03:11;15;3;11;N;N;N;N;S;
150312;15:03:12;15;3;12;N;N;N;N;S;
150313;15:03:13;15;3;13;N;N;N;N;S;
150315;15:03:15;15;3;15;N;N;N;N;S;
150317;15:03:17;15;3;17;N;N;N;N;S;
150318;15:03:18;15;3;18;N;N;N;N;S;
150319;15:03:19;15;3;19;N;N;N;N;S;
150321;15:03:21;15;3;21;N;N;N;N;S;
150323;15:03:23;15;3;23;N;N;N;N;S;
150324;15:03:24;15;3;24;N;N;N;N;S;
150325;15:03:25;15;3;25;N;N;N;N;S;
150328;15:03:28;15;3;28;N;N;N;N;S;
150329;15:03:29;15;3;29;N;N;N;N;S;
150330;15:03:30;15;3;30;N;N;N;N;S;
150332;15:03:32;15;3;32;N;N;N;N;S;
150333;15:03:33;15;3;33;N;N;N;N;S;
150336;15:03:36;15;3;36;N;N;N;N;S;
150337;15:03:37;15;3;37;N;N;N;N;S;
150339;15:03:39;15;3;39;N;N;N;N;S;
150342;15:03:42;15;3;42;N;N;N;N;S;
150343;15:03:43;15;3;43;N;N;N;N;S;
150344;15:03:44;15;3;44;N;N;N;N;S;
150345;15:03:45;15;3;45;N;N;N;N;S;
150346;15:03:46;15;3;46;N;N;N;N;S;
150347;15:03:47;15;3;47;N;N;N;N;S;
150352;15:03:52;15;3;52;N;N;N;N;S;
150353;15:03:53;15;3;53;N;N;N;N;S;
150354;15:03:54;15;3;54;N;N;N;N;S;
150356;15:03:56;15;3;56;N;N;N;N;S;
150357;15:03:57;15;3;57;N;N;N;N;S;
150358;15:03:58;15;3;58;N;N;N;N;S;
150400;15:04:00;15;4;0;N;N;N;N;S;
150401;15:04:01;15;4;1;N;N;N;N;S;
150404;15:04:04;15;4;4;N;N;N;N;S;
150406;15:04:06;15;4;6;N;N;N;N;S;
150407;15:04:07;15;4;7;N;N;N;N;S;
150410;15:04:10;15;4;10;N;N;N;N;S;
150411;15:04:11;15;4;11;N;N;N;N;S;
150412;15:04:12;15;4;12;N;N;N;N;S;
150413;15:04:13;15;4;13;N;N;N;N;S;
150415;15:04:15;15;4;15;N;N;N;N;S;
150417;15:04:17;15;4;17;N;N;N;N;S;
150419;15:04:19;15;4;19;N;N;N;N;S;
150421;15:04:21;15;4;21;N;N;N;N;S;
150422;15:04:22;15;4;22;N;N;N;N;S;
150424;15:04:24;15;4;24;N;N;N;N;S;
150425;15:04:25;15;4;25;N;N;N;N;S;
150428;15:04:28;15;4;28;N;N;N;N;S;
150429;15:04:29;15;4;29;N;N;N;N;S;
150431;15:04:31;15;4;31;N;N;N;N;S;
150432;15:04:32;15;4;32;N;N;N;N;S;
150433;15:04:33;15;4;33;N;N;N;N;S;
150435;15:04:35;15;4;35;N;N;N;N;S;
150438;15:04:38;15;4;38;N;N;N;N;S;
150440;15:04:40;15;4;40;N;N;N;N;S;
150441;15:04:41;15;4;41;N;N;N;N;S;
150442;15:04:42;15;4;42;N;N;N;N;S;
150443;15:04:43;15;4;43;N;N;N;N;S;
150445;15:04:45;15;4;45;N;N;N;N;S;
150447;15:04:47;15;4;47;N;N;N;N;S;
150448;15:04:48;15;4;48;N;N;N;N;S;
150452;15:04:52;15;4;52;N;N;N;N;S;
150453;15:04:53;15;4;53;N;N;N;N;S;
150454;15:04:54;15;4;54;N;N;N;N;S;
150456;15:04:56;15;4;56;N;N;N;N;S;
150457;15:04:57;15;4;57;N;N;N;N;S;
150459;15:04:59;15;4;59;N;N;N;N;S;
150500;15:05:00;15;5;0;N;N;N;N;S;
150501;15:05:01;15;5;1;N;N;N;N;S;
150503;15:05:03;15;5;3;N;N;N;N;S;
150507;15:05:07;15;5;7;N;N;N;N;S;
150508;15:05:08;15;5;8;N;N;N;N;S;
150509;15:05:09;15;5;9;N;N;N;N;S;
150510;15:05:10;15;5;10;N;N;N;N;S;
150511;15:05:11;15;5;11;N;N;N;N;S;
150513;15:05:13;15;5;13;N;N;N;N;S;
150516;15:05:16;15;5;16;N;N;N;N;S;
150517;15:05:17;15;5;17;N;N;N;N;S;
150518;15:05:18;15;5;18;N;N;N;N;S;
150521;15:05:21;15;5;21;N;N;N;N;S;
150522;15:05:22;15;5;22;N;N;N;N;S;
150524;15:05:24;15;5;24;N;N;N;N;S;
150525;15:05:25;15;5;25;N;N;N;N;S;
150528;15:05:28;15;5;28;N;N;N;N;S;
150529;15:05:29;15;5;29;N;N;N;N;S;
150530;15:05:30;15;5;30;N;N;N;N;S;
150531;15:05:31;15;5;31;N;N;N;N;S;
150534;15:05:34;15;5;34;N;N;N;N;S;
150536;15:05:36;15;5;36;N;N;N;N;S;
150537;15:05:37;15;5;37;N;N;N;N;S;
150539;15:05:39;15;5;39;N;N;N;N;S;
150541;15:05:41;15;5;41;N;N;N;N;S;
150543;15:05:43;15;5;43;N;N;N;N;S;
150544;15:05:44;15;5;44;N;N;N;N;S;
150545;15:05:45;15;5;45;N;N;N;N;S;
150546;15:05:46;15;5;46;N;N;N;N;S;
150548;15:05:48;15;5;48;N;N;N;N;S;
150552;15:05:52;15;5;52;N;N;N;N;S;
150553;15:05:53;15;5;53;N;N;N;N;S;
150555;15:05:55;15;5;55;N;N;N;N;S;
150556;15:05:56;15;5;56;N;N;N;N;S;
150557;15:05:57;15;5;57;N;N;N;N;S;
150558;15:05:58;15;5;58;N;N;N;N;S;
150559;15:05:59;15;5;59;N;N;N;N;S;
150602;15:06:02;15;6;2;N;N;N;N;S;
150604;15:06:04;15;6;4;N;N;N;N;S;
150606;15:06:06;15;6;6;N;N;N;N;S;
150607;15:06:07;15;6;7;N;N;N;N;S;
150609;15:06:09;15;6;9;N;N;N;N;S;
150611;15:06:11;15;6;11;N;N;N;N;S;
150612;15:06:12;15;6;12;N;N;N;N;S;
150613;15:06:13;15;6;13;N;N;N;N;S;
150616;15:06:16;15;6;16;N;N;N;N;S;
150617;15:06:17;15;6;17;N;N;N;N;S;
150618;15:06:18;15;6;18;N;N;N;N;S;
150621;15:06:21;15;6;21;N;N;N;N;S;
150623;15:06:23;15;6;23;N;N;N;N;S;
150624;15:06:24;15;6;24;N;N;N;N;S;
150625;15:06:25;15;6;25;N;N;N;N;S;
150627;15:06:27;15;6;27;N;N;N;N;S;
150630;15:06:30;15;6;30;N;N;N;N;S;
150631;15:06:31;15;6;31;N;N;N;N;S;
150632;15:06:32;15;6;32;N;N;N;N;S;
150633;15:06:33;15;6;33;N;N;N;N;S;
150635;15:06:35;15;6;35;N;N;N;N;S;
150637;15:06:37;15;6;37;N;N;N;N;S;
150640;15:06:40;15;6;40;N;N;N;N;S;
150641;15:06:41;15;6;41;N;N;N;N;S;
150642;15:06:42;15;6;42;N;N;N;N;S;
150644;15:06:44;15;6;44;N;N;N;N;S;
150645;15:06:45;15;6;45;N;N;N;N;S;
150646;15:06:46;15;6;46;N;N;N;N;S;
150648;15:06:48;15;6;48;N;N;N;N;S;
150652;15:06:52;15;6;52;N;N;N;N;S;
150653;15:06:53;15;6;53;N;N;N;N;S;
150654;15:06:54;15;6;54;N;N;N;N;S;
150655;15:06:55;15;6;55;N;N;N;N;S;
150658;15:06:58;15;6;58;N;N;N;N;S;
150659;15:06:59;15;6;59;N;N;N;N;S;
150700;15:07:00;15;7;0;N;N;N;N;S;
150701;15:07:01;15;7;1;N;N;N;N;S;
150703;15:07:03;15;7;3;N;N;N;N;S;
150707;15:07:07;15;7;7;N;N;N;N;S;
150708;15:07:08;15;7;8;N;N;N;N;S;
150709;15:07:09;15;7;9;N;N;N;N;S;
150710;15:07:10;15;7;10;N;N;N;N;S;
150712;15:07:12;15;7;12;N;N;N;N;S;
150713;15:07:13;15;7;13;N;N;N;N;S;
150716;15:07:16;15;7;16;N;N;N;N;S;
150717;15:07:17;15;7;17;N;N;N;N;S;
150719;15:07:19;15;7;19;N;N;N;N;S;
150721;15:07:21;15;7;21;N;N;N;N;S;
150722;15:07:22;15;7;22;N;N;N;N;S;
150723;15:07:23;15;7;23;N;N;N;N;S;
150726;15:07:26;15;7;26;N;N;N;N;S;
150728;15:07:28;15;7;28;N;N;N;N;S;
150729;15:07:29;15;7;29;N;N;N;N;S;
150730;15:07:30;15;7;30;N;N;N;N;S;
150731;15:07:31;15;7;31;N;N;N;N;S;
150733;15:07:33;15;7;33;N;N;N;N;S;
150736;15:07:36;15;7;36;N;N;N;N;S;
150737;15:07:37;15;7;37;N;N;N;N;S;
150740;15:07:40;15;7;40;N;N;N;N;S;
150741;15:07:41;15;7;41;N;N;N;N;S;
150742;15:07:42;15;7;42;N;N;N;N;S;
150744;15:07:44;15;7;44;N;N;N;N;S;
150745;15:07:45;15;7;45;N;N;N;N;S;
150747;15:07:47;15;7;47;N;N;N;N;S;
150748;15:07:48;15;7;48;N;N;N;N;S;
150751;15:07:51;15;7;51;N;N;N;N;S;
150754;15:07:54;15;7;54;N;N;N;N;S;
150755;15:07:55;15;7;55;N;N;N;N;S;
150756;15:07:56;15;7;56;N;N;N;N;S;
150757;15:07:57;15;7;57;N;N;N;N;S;
150758;15:07:58;15;7;58;N;N;N;N;S;
150759;15:07:59;15;7;59;N;N;N;N;S;
150801;15:08:01;15;8;1;N;N;N;N;S;
150804;15:08:04;15;8;4;N;N;N;N;S;
150807;15:08:07;15;8;7;N;N;N;N;S;
150808;15:08:08;15;8;8;N;N;N;N;S;
150809;15:08:09;15;8;9;N;N;N;N;S;
150810;15:08:10;15;8;10;N;N;N;N;S;
150812;15:08:12;15;8;12;N;N;N;N;S;
155423;15:54:23;15;54;23;N;N;N;N;S;
155424;15:54:24;15;54;24;N;N;N;N;S;
155427;15:54:27;15;54;27;N;N;N;N;S;
155428;15:54:28;15;54;28;N;N;N;N;S;
155429;15:54:29;15;54;29;N;N;N;N;S;
155430;15:54:30;15;54;30;N;N;N;N;S;
155431;15:54:31;15;54;31;N;N;N;N;S;
155434;15:54:34;15;54;34;N;N;N;N;S;
155435;15:54:35;15;54;35;N;N;N;N;S;
155436;15:54:36;15;54;36;N;N;N;N;S;
155437;15:54:37;15;54;37;N;N;N;N;S;
155439;15:54:39;15;54;39;N;N;N;N;S;
155440;15:54:40;15;54;40;N;N;N;N;S;
155442;15:54:42;15;54;42;N;N;N;N;S;
155444;15:54:44;15;54;44;N;N;N;N;S;
155445;15:54:45;15;54;45;N;N;N;N;S;
155446;15:54:46;15;54;46;N;N;N;N;S;
155447;15:54:47;15;54;47;N;N;N;N;S;
155448;15:54:48;15;54;48;N;N;N;N;S;
155450;15:54:50;15;54;50;N;N;N;N;S;
155452;15:54:52;15;54;52;N;N;N;N;S;
155454;15:54:54;15;54;54;N;N;N;N;S;
155455;15:54:55;15;54;55;N;N;N;N;S;
155456;15:54:56;15;54;56;N;N;N;N;S;
155458;15:54:58;15;54;58;N;N;N;N;S;
155459;15:54:59;15;54;59;N;N;N;N;S;
155500;15:55:00;15;55;0;N;N;N;N;S;
155501;15:55:01;15;55;1;N;N;N;N;S;
155502;15:55:02;15;55;2;N;N;N;N;S;
155506;15:55:06;15;55;6;N;N;N;N;S;
155507;15:55:07;15;55;7;N;N;N;N;S;
155508;15:55:08;15;55;8;N;N;N;N;S;
155509;15:55:09;15;55;9;N;N;N;N;S;
155510;15:55:10;15;55;10;N;N;N;N;S;
155511;15:55:11;15;55;11;N;N;N;N;S;
155512;15:55:12;15;55;12;N;N;N;N;S;
155515;15:55:15;15;55;15;N;N;N;N;S;
155516;15:55:16;15;55;16;N;N;N;N;S;
155518;15:55:18;15;55;18;N;N;N;N;S;
155519;15:55:19;15;55;19;N;N;N;N;S;
155520;15:55:20;15;55;20;N;N;N;N;S;
155522;15:55:22;15;55;22;N;N;N;N;S;
155523;15:55:23;15;55;23;N;N;N;N;S;
155526;15:55:26;15;55;26;N;N;N;N;S;
155527;15:55:27;15;55;27;N;N;N;N;S;
155528;15:55:28;15;55;28;N;N;N;N;S;
155529;15:55:29;15;55;29;N;N;N;N;S;
155533;15:55:33;15;55;33;N;N;N;N;S;
155534;15:55:34;15;55;34;N;N;N;N;S;
155535;15:55:35;15;55;35;N;N;N;N;S;
155537;15:55:37;15;55;37;N;N;N;N;S;
155538;15:55:38;15;55;38;N;N;N;N;S;
155541;15:55:41;15;55;41;N;N;N;N;S;
155542;15:55:42;15;55;42;N;N;N;N;S;
155543;15:55:43;15;55;43;N;N;N;N;S;
155544;15:55:44;15;55;44;N;N;N;N;S;
155547;15:55:47;15;55;47;N;N;N;N;S;
155550;15:55:50;15;55;50;N;N;N;N;S;
155551;15:55:51;15;55;51;N;N;N;N;S;
155552;15:55:52;15;55;52;N;N;N;N;S;
155554;15:55:54;15;55;54;N;N;N;N;S;
155555;15:55:55;15;55;55;N;N;N;N;S;
155556;15:55:56;15;55;56;N;N;N;N;S;
155557;15:55:57;15;55;57;N;N;N;N;S;
155559;15:55:59;15;55;59;N;N;N;N;S;
155603;15:56:03;15;56;3;N;N;N;N;S;
155604;15:56:04;15;56;4;N;N;N;N;S;
155605;15:56:05;15;56;5;N;N;N;N;S;
155607;15:56:07;15;56;7;N;N;N;N;S;
155609;15:56:09;15;56;9;N;N;N;N;S;
155610;15:56:10;15;56;10;N;N;N;N;S;
155611;15:56:11;15;56;11;N;N;N;N;S;
155614;15:56:14;15;56;14;N;N;N;N;S;
155615;15:56:15;15;56;15;N;N;N;N;S;
155618;15:56:18;15;56;18;N;N;N;N;S;
155619;15:56:19;15;56;19;N;N;N;N;S;
155621;15:56:21;15;56;21;N;N;N;N;S;
155622;15:56:22;15;56;22;N;N;N;N;S;
155623;15:56:23;15;56;23;N;N;N;N;S;
155625;15:56:25;15;56;25;N;N;N;N;S;
155628;15:56:28;15;56;28;N;N;N;N;S;
155629;15:56:29;15;56;29;N;N;N;N;S;
155630;15:56:30;15;56;30;N;N;N;N;S;
155632;15:56:32;15;56;32;N;N;N;N;S;
155633;15:56:33;15;56;33;N;N;N;N;S;
155635;15:56:35;15;56;35;N;N;N;N;S;
155638;15:56:38;15;56;38;N;N;N;N;S;
155639;15:56:39;15;56;39;N;N;N;N;S;
155640;15:56:40;15;56;40;N;N;N;N;S;
155642;15:56:42;15;56;42;N;N;N;N;S;
155643;15:56:43;15;56;43;N;N;N;N;S;
155644;15:56:44;15;56;44;N;N;N;N;S;
155647;15:56:47;15;56;47;N;N;N;N;S;
155650;15:56:50;15;56;50;N;N;N;N;S;
155651;15:56:51;15;56;51;N;N;N;N;S;
155652;15:56:52;15;56;52;N;N;N;N;S;
155653;15:56:53;15;56;53;N;N;N;N;S;
155656;15:56:56;15;56;56;N;N;N;N;S;
155657;15:56:57;15;56;57;N;N;N;N;S;
155658;15:56:58;15;56;58;N;N;N;N;S;
155659;15:56:59;15;56;59;N;N;N;N;S;
155703;15:57:03;15;57;3;N;N;N;N;S;
155705;15:57:05;15;57;5;N;N;N;N;S;
155706;15:57:06;15;57;6;N;N;N;N;S;
155707;15:57:07;15;57;7;N;N;N;N;S;
155708;15:57:08;15;57;8;N;N;N;N;S;
155710;15:57:10;15;57;10;N;N;N;N;S;
155711;15:57:11;15;57;11;N;N;N;N;S;
155714;15:57:14;15;57;14;N;N;N;N;S;
155715;15:57:15;15;57;15;N;N;N;N;S;
155718;15:57:18;15;57;18;N;N;N;N;S;
155719;15:57:19;15;57;19;N;N;N;N;S;
155720;15:57:20;15;57;20;N;N;N;N;S;
155721;15:57:21;15;57;21;N;N;N;N;S;
155724;15:57:24;15;57;24;N;N;N;N;S;
155726;15:57:26;15;57;26;N;N;N;N;S;
155727;15:57:27;15;57;27;N;N;N;N;S;
155728;15:57:28;15;57;28;N;N;N;N;S;
155729;15:57:29;15;57;29;N;N;N;N;S;
155733;15:57:33;15;57;33;N;N;N;N;S;
155734;15:57:34;15;57;34;N;N;N;N;S;
155735;15:57:35;15;57;35;N;N;N;N;S;
155738;15:57:38;15;57;38;N;N;N;N;S;
155739;15:57:39;15;57;39;N;N;N;N;S;
155740;15:57:40;15;57;40;N;N;N;N;S;
155742;15:57:42;15;57;42;N;N;N;N;S;
155743;15:57:43;15;57;43;N;N;N;N;S;
155745;15:57:45;15;57;45;N;N;N;N;S;
155747;15:57:47;15;57;47;N;N;N;N;S;
155749;15:57:49;15;57;49;N;N;N;N;S;
155752;15:57:52;15;57;52;N;N;N;N;S;
155753;15:57:53;15;57;53;N;N;N;N;S;
155754;15:57:54;15;57;54;N;N;N;N;S;
155755;15:57:55;15;57;55;N;N;N;N;S;
155756;15:57:56;15;57;56;N;N;N;N;S;
155757;15:57:57;15;57;57;N;N;N;N;S;
155759;15:57:59;15;57;59;N;N;N;N;S;
155803;15:58:03;15;58;3;N;N;N;N;S;
155804;15:58:04;15;58;4;N;N;N;N;S;
155806;15:58:06;15;58;6;N;N;N;N;S;
155807;15:58:07;15;58;7;N;N;N;N;S;
155809;15:58:09;15;58;9;N;N;N;N;S;
155810;15:58:10;15;58;10;N;N;N;N;S;
155811;15:58:11;15;58;11;N;N;N;N;S;
155814;15:58:14;15;58;14;N;N;N;N;S;
155815;15:58:15;15;58;15;N;N;N;N;S;
155818;15:58:18;15;58;18;N;N;N;N;S;
155820;15:58:20;15;58;20;N;N;N;N;S;
155821;15:58:21;15;58;21;N;N;N;N;S;
155822;15:58:22;15;58;22;N;N;N;N;S;
155823;15:58:23;15;58;23;N;N;N;N;S;
155825;15:58:25;15;58;25;N;N;N;N;S;
155828;15:58:28;15;58;28;N;N;N;N;S;
155829;15:58:29;15;58;29;N;N;N;N;S;
155830;15:58:30;15;58;30;N;N;N;N;S;
155832;15:58:32;15;58;32;N;N;N;N;S;
155834;15:58:34;15;58;34;N;N;N;N;S;
155835;15:58:35;15;58;35;N;N;N;N;S;
155838;15:58:38;15;58;38;N;N;N;N;S;
155839;15:58:39;15;58;39;N;N;N;N;S;
155841;15:58:41;15;58;41;N;N;N;N;S;
155842;15:58:42;15;58;42;N;N;N;N;S;
155843;15:58:43;15;58;43;N;N;N;N;S;
155844;15:58:44;15;58;44;N;N;N;N;S;
155848;15:58:48;15;58;48;N;N;N;N;S;
155850;15:58:50;15;58;50;N;N;N;N;S;
155851;15:58:51;15;58;51;N;N;N;N;S;
155852;15:58:52;15;58;52;N;N;N;N;S;
155853;15:58:53;15;58;53;N;N;N;N;S;
155856;15:58:56;15;58;56;N;N;N;N;S;
155857;15:58:57;15;58;57;N;N;N;N;S;
155858;15:58:58;15;58;58;N;N;N;N;S;
155859;15:58:59;15;58;59;N;N;N;N;S;
155903;15:59:03;15;59;3;N;N;N;N;S;
155905;15:59:05;15;59;5;N;N;N;N;S;
155906;15:59:06;15;59;6;N;N;N;N;S;
155907;15:59:07;15;59;7;N;N;N;N;S;
155909;15:59:09;15;59;9;N;N;N;N;S;
155910;15:59:10;15;59;10;N;N;N;N;S;
155912;15:59:12;15;59;12;N;N;N;N;S;
155914;15:59:14;15;59;14;N;N;N;N;S;
155916;15:59:16;15;59;16;N;N;N;N;S;
155918;15:59:18;15;59;18;N;N;N;N;S;
155919;15:59:19;15;59;19;N;N;N;N;S;
155920;15:59:20;15;59;20;N;N;N;N;S;
155921;15:59:21;15;59;21;N;N;N;N;S;
155925;15:59:25;15;59;25;N;N;N;N;S;
155926;15:59:26;15;59;26;N;N;N;N;S;
155927;15:59:27;15;59;27;N;N;N;N;S;
155928;15:59:28;15;59;28;N;N;N;N;S;
155930;15:59:30;15;59;30;N;N;N;N;S;
155933;15:59:33;15;59;33;N;N;N;N;S;
155934;15:59:34;15;59;34;N;N;N;N;S;
155937;15:59:37;15;59;37;N;N;N;N;S;
155938;15:59:38;15;59;38;N;N;N;N;S;
155939;15:59:39;15;59;39;N;N;N;N;S;
155940;15:59:40;15;59;40;N;N;N;N;S;
155942;15:59:42;15;59;42;N;N;N;N;S;
155944;15:59:44;15;59;44;N;N;N;N;S;
155945;15:59:45;15;59;45;N;N;N;N;S;
155948;15:59:48;15;59;48;N;N;N;N;S;
155949;15:59:49;15;59;49;N;N;N;N;S;
155952;15:59:52;15;59;52;N;N;N;N;S;
155953;15:59:53;15;59;53;N;N;N;N;S;
155954;15:59:54;15;59;54;N;N;N;N;S;
155955;15:59:55;15;59;55;N;N;N;N;S;
155956;15:59:56;15;59;56;N;N;N;N;S;
155958;15:59:58;15;59;58;N;N;N;N;S;
160001;16:00:01;16;0;1;N;N;N;N;S;
160003;16:00:03;16;0;3;N;N;N;N;S;
160005;16:00:05;16;0;5;N;N;N;N;S;
160006;16:00:06;16;0;6;N;N;N;N;S;
160007;16:00:07;16;0;7;N;N;N;N;S;
172058;17:20:58;17;20;58;N;N;N;S;S;
172100;17:21:00;17;21;0;N;N;N;S;S;
172101;17:21:01;17;21;1;N;N;N;S;S;
172102;17:21:02;17;21;2;N;N;N;S;S;
172103;17:21:03;17;21;3;N;N;N;S;S;
172106;17:21:06;17;21;6;N;N;N;S;S;
172107;17:21:07;17;21;7;N;N;N;S;S;
172108;17:21:08;17;21;8;N;N;N;S;S;
172109;17:21:09;17;21;9;N;N;N;S;S;
172110;17:21:10;17;21;10;N;N;N;S;S;
172112;17:21:12;17;21;12;N;N;N;S;S;
172114;17:21:14;17;21;14;N;N;N;S;S;
172116;17:21:16;17;21;16;N;N;N;S;S;
172117;17:21:17;17;21;17;N;N;N;S;S;
172118;17:21:18;17;21;18;N;N;N;S;S;
172119;17:21:19;17;21;19;N;N;N;S;S;
172120;17:21:20;17;21;20;N;N;N;S;S;
172122;17:21:22;17;21;22;N;N;N;S;S;
172123;17:21:23;17;21;23;N;N;N;S;S;
172126;17:21:26;17;21;26;N;N;N;S;S;
172127;17:21:27;17;21;27;N;N;N;S;S;
172128;17:21:28;17;21;28;N;N;N;S;S;
172130;17:21:30;17;21;30;N;N;N;S;S;
172131;17:21:31;17;21;31;N;N;N;S;S;
172132;17:21:32;17;21;32;N;N;N;S;S;
172133;17:21:33;17;21;33;N;N;N;S;S;
172134;17:21:34;17;21;34;N;N;N;S;S;
172136;17:21:36;17;21;36;N;N;N;S;S;
172139;17:21:39;17;21;39;N;N;N;S;S;
172140;17:21:40;17;21;40;N;N;N;S;S;
172141;17:21:41;17;21;41;N;N;N;S;S;
172142;17:21:42;17;21;42;N;N;N;S;S;
172143;17:21:43;17;21;43;N;N;N;S;S;
172144;17:21:44;17;21;44;N;N;N;S;S;
172147;17:21:47;17;21;47;N;N;N;S;S;
172148;17:21:48;17;21;48;N;N;N;S;S;
172149;17:21:49;17;21;49;N;N;N;S;S;
172151;17:21:51;17;21;51;N;N;N;S;S;
172152;17:21:52;17;21;52;N;N;N;S;S;
172154;17:21:54;17;21;54;N;N;N;S;S;
172155;17:21:55;17;21;55;N;N;N;S;S;
172158;17:21:58;17;21;58;N;N;N;S;S;
172159;17:21:59;17;21;59;N;N;N;S;S;
172200;17:22:00;17;22;0;N;N;N;S;S;
172201;17:22:01;17;22;1;N;N;N;S;S;
172204;17:22:04;17;22;4;N;N;N;S;S;
172206;17:22:06;17;22;6;N;N;N;S;S;
172207;17:22:07;17;22;7;N;N;N;S;S;
172209;17:22:09;17;22;9;N;N;N;S;S;
172211;17:22:11;17;22;11;N;N;N;S;S;
172213;17:22:13;17;22;13;N;N;N;S;S;
172214;17:22:14;17;22;14;N;N;N;S;S;
172215;17:22:15;17;22;15;N;N;N;S;S;
172216;17:22:16;17;22;16;N;N;N;S;S;
172218;17:22:18;17;22;18;N;N;N;S;S;
172222;17:22:22;17;22;22;N;N;N;S;S;
172223;17:22:23;17;22;23;N;N;N;S;S;
172225;17:22:25;17;22;25;N;N;N;S;S;
172226;17:22:26;17;22;26;N;N;N;S;S;
172227;17:22:27;17;22;27;N;N;N;S;S;
172228;17:22:28;17;22;28;N;N;N;S;S;
